datetime,client,close,price_am,price_pm,Month,DayofMonth,dayofweek,year,y,mod_predict
2013-10-30,0,0,1,0,10,30,2,2013,41,41.00044250488281
2013-10-31,0,0,1,1,10,31,3,2013,44,44.00059509277344
2013-11-01,0,0,1,0,11,1,4,2013,48,47.99922180175781
2013-11-02,0,0,2,1,11,2,5,2013,44,44.00070571899414
2013-11-03,0,0,1,2,11,3,6,2013,37,37.00022506713867
2013-11-04,0,0,0,0,11,4,0,2013,33,32.99974822998047
2013-11-05,0,0,0,0,11,5,1,2013,36,35.9971923828125
2013-11-06,0,0,0,0,11,6,2,2013,26,25.998804092407227
2013-11-07,0,0,0,0,11,7,3,2013,22,21.999656677246094
2013-11-08,0,0,0,0,11,8,4,2013,29,28.99999237060547
2013-11-09,0,0,1,0,11,9,5,2013,38,37.99935531616211
2013-11-10,0,0,0,0,11,10,6,2013,34,33.998390197753906
2013-11-11,0,0,0,0,11,11,0,2013,20,20.0011043548584
2013-11-12,0,0,0,0,11,12,1,2013,20,20.000967025756836
2013-11-13,0,0,0,0,11,13,2,2013,18,17.999488830566406
2013-11-14,0,0,0,0,11,14,3,2013,30,29.999773025512695
2013-11-15,0,0,0,0,11,15,4,2013,25,25.000337600708008
2013-11-16,0,0,1,1,11,16,5,2013,52,51.99786376953125
2013-11-17,0,0,0,0,11,17,6,2013,35,35.00091552734375
2013-11-18,0,0,0,0,11,18,0,2013,26,26.001190185546875
2013-11-19,0,0,0,0,11,19,1,2013,21,21.002483367919922
2013-11-20,0,0,0,0,11,20,2,2013,33,33.00050735473633
2013-11-21,0,0,0,0,11,21,3,2013,29,29.002866744995117
2013-11-22,0,0,0,0,11,22,4,2013,41,41.00075912475586
2013-11-23,0,0,1,1,11,23,5,2013,44,43.9997444152832
2013-11-24,0,0,1,1,11,24,6,2013,39,39.00027847290039
2013-11-25,0,0,0,0,11,25,0,2013,41,41.00083923339844
2013-11-26,0,0,0,0,11,26,1,2013,40,40.001365661621094
2013-11-27,0,0,0,0,11,27,2,2013,39,39.000736236572266
2013-11-28,0,0,1,1,11,28,3,2013,39,38.999786376953125
2013-11-29,0,0,1,1,11,29,4,2013,48,48.00115203857422
2013-11-30,0,0,2,2,11,30,5,2013,47,46.99927520751953
2013-12-01,0,0,2,1,12,1,6,2013,39,39.00088882446289
2013-12-02,0,0,1,0,12,2,0,2013,38,37.998897552490234
2013-12-03,0,0,1,0,12,3,1,2013,37,37.00021743774414
2013-12-04,0,0,0,0,12,4,2,2013,23,23.00145149230957
2013-12-05,0,0,0,0,12,5,3,2013,27,26.998502731323242
2013-12-06,0,0,0,0,12,6,4,2013,31,30.998577117919922
2013-12-07,0,0,1,1,12,7,5,2013,44,43.99869918823242
2013-12-08,0,0,1,0,12,8,6,2013,45,44.99790573120117
2013-12-09,0,0,0,0,12,9,0,2013,32,31.999534606933594
2013-12-10,0,0,0,0,12,10,1,2013,26,26.000059127807617
2013-12-11,0,0,0,0,12,11,2,2013,16,16.002105712890625
2013-12-12,0,0,0,0,12,12,3,2013,21,21.001035690307617
2013-12-13,0,0,0,0,12,13,4,2013,41,40.997108459472656
2013-12-14,0,0,1,1,12,14,5,2013,46,46.000247955322266
2013-12-15,0,0,1,0,12,15,6,2013,44,44.00160598754883
2013-12-16,0,0,0,0,12,16,0,2013,48,47.99821472167969
2013-12-17,0,0,0,0,12,17,1,2013,31,31.000349044799805
2013-12-18,0,0,0,0,12,18,2,2013,39,39.000160217285156
2013-12-19,0,0,0,0,12,19,3,2013,42,41.99900436401367
2013-12-20,0,0,1,0,12,20,4,2013,55,54.99905776977539
2013-12-21,0,0,2,1,12,21,5,2013,45,45.000526428222656
2013-12-22,0,0,1,1,12,22,6,2013,50,49.99933624267578
2013-12-23,0,0,1,1,12,23,0,2013,47,46.9981575012207
2013-12-24,0,0,0,0,12,24,1,2013,42,41.99903106689453
2013-12-25,0,0,0,0,12,25,2,2013,35,34.99985122680664
2013-12-26,0,0,1,0,12,26,3,2013,43,43.00050735473633
2013-12-27,0,0,1,1,12,27,4,2013,29,29.001522064208984
2013-12-28,0,0,2,2,12,28,5,2013,37,36.99990463256836
2013-12-29,0,0,2,2,12,29,6,2013,46,45.99812316894531
2013-12-30,0,0,1,2,12,30,0,2013,25,24.998859405517578
2013-12-31,0,1,-1,-1,12,31,1,2013,0,0.00021412968635559082
2014-01-01,0,1,-1,-1,1,1,2,2014,0,0.00021529197692871094
2014-01-02,0,1,-1,-1,1,2,3,2014,0,0.00015300512313842773
2014-01-03,0,1,-1,-1,1,3,4,2014,0,0.00018724799156188965
2014-01-04,0,0,0,0,1,4,5,2014,34,34.0006217956543
2014-01-05,0,0,0,0,1,5,6,2014,27,27.000154495239258
2014-01-06,0,0,0,0,1,6,0,2014,31,30.99763298034668
2014-01-07,0,0,0,0,1,7,1,2014,16,16.00115203857422
2014-01-08,0,0,0,0,1,8,2,2014,20,19.997936248779297
2014-01-09,0,0,0,0,1,9,3,2014,15,15.001116752624512
2014-01-10,0,0,0,0,1,10,4,2014,35,34.998111724853516
2014-01-11,0,0,0,0,1,11,5,2014,42,41.999576568603516
2014-01-12,0,0,0,0,1,12,6,2014,44,43.999847412109375
2014-01-13,0,0,0,0,1,13,0,2014,17,17.001325607299805
2014-01-14,0,0,0,0,1,14,1,2014,25,25.00057601928711
2014-01-15,0,0,0,0,1,15,2,2014,30,30.0013370513916
2014-01-16,0,0,0,0,1,16,3,2014,36,35.996421813964844
2014-01-17,0,0,0,0,1,17,4,2014,32,31.99894905090332
2014-01-18,0,0,1,1,1,18,5,2014,50,50.00037384033203
2014-01-19,0,0,0,0,1,19,6,2014,40,39.99971008300781
2014-01-20,0,0,0,0,1,20,0,2014,33,33.000858306884766
2014-01-21,0,0,0,0,1,21,1,2014,28,27.999340057373047
2014-01-22,0,0,0,0,1,22,2,2014,33,32.999324798583984
2014-01-23,0,0,0,0,1,23,3,2014,24,24.000017166137695
2014-01-24,0,0,1,0,1,24,4,2014,46,45.99856185913086
2014-01-25,0,0,2,1,1,25,5,2014,48,48.00029754638672
2014-01-26,0,0,1,1,1,26,6,2014,40,40.00190734863281
2014-01-27,0,0,0,0,1,27,0,2014,37,37.001434326171875
2014-01-28,0,0,0,0,1,28,1,2014,34,34.001670837402344
2014-01-29,0,0,0,0,1,29,2,2014,34,34.001670837402344
2014-01-30,0,0,1,1,1,30,3,2014,45,44.999271392822266
2014-01-31,0,0,1,1,1,31,4,2014,48,48.000587463378906
2014-02-01,0,0,2,1,2,1,5,2014,50,49.999427795410156
2014-02-02,0,0,1,0,2,2,6,2014,44,43.999366760253906
2014-02-03,0,0,1,1,2,3,0,2014,31,31.000308990478516
2014-02-04,0,0,0,0,2,4,1,2014,38,37.99873733520508
2014-02-05,0,0,0,0,2,5,2,2014,24,24.000629425048828
2014-02-06,0,0,0,0,2,6,3,2014,33,32.99824905395508
2014-02-07,0,0,1,1,2,7,4,2014,32,32.000205993652344
2014-02-08,0,0,1,1,2,8,5,2014,32,32.001060485839844
2014-02-09,0,0,1,0,2,9,6,2014,43,42.9979362487793
2014-02-10,0,0,0,0,2,10,0,2014,52,51.99428939819336
2014-02-11,0,0,0,0,2,11,1,2014,44,43.99767303466797
2014-02-12,0,0,0,0,2,12,2,2014,40,39.998619079589844
2014-02-13,0,0,0,0,2,13,3,2014,40,39.999813079833984
2014-02-14,0,0,1,0,2,14,4,2014,31,31.000879287719727
2014-02-15,0,0,2,2,2,15,5,2014,44,44.00004196166992
2014-02-16,0,0,2,1,2,16,6,2014,49,48.999549865722656
2014-02-17,0,0,0,0,2,17,0,2014,42,42.00025177001953
2014-02-18,0,0,0,0,2,18,1,2014,40,40.000728607177734
2014-02-19,0,0,0,0,2,19,2,2014,38,37.99992370605469
2014-02-20,0,0,0,0,2,20,3,2014,37,37.000465393066406
2014-02-21,0,0,1,1,2,21,4,2014,44,44.00067901611328
2014-02-22,0,0,3,2,2,22,5,2014,50,50.000213623046875
2014-02-23,0,0,2,2,2,23,6,2014,55,55.00068283081055
2014-02-24,0,0,1,1,2,24,0,2014,53,53.00193405151367
2014-02-25,0,0,1,0,2,25,1,2014,53,53.00030517578125
2014-02-26,0,0,1,0,2,26,2,2014,51,51.00061798095703
2014-02-27,0,0,1,1,2,27,3,2014,51,51.000118255615234
2014-02-28,0,0,2,2,2,28,4,2014,56,56.00065612792969
2014-03-01,0,0,2,2,3,1,5,2014,55,55.000335693359375
2014-03-02,0,0,1,1,3,2,6,2014,48,48.00080108642578
2014-03-03,0,0,1,0,3,3,0,2014,45,45.000545501708984
2014-03-04,0,0,1,1,3,4,1,2014,43,42.99880599975586
2014-03-05,0,0,0,0,3,5,2,2014,45,44.998226165771484
2014-03-06,0,0,0,0,3,6,3,2014,46,45.99776840209961
2014-03-07,0,0,0,0,3,7,4,2014,57,56.99534225463867
2014-03-08,0,0,2,1,3,8,5,2014,42,41.9980583190918
2014-03-09,0,0,1,0,3,9,6,2014,53,53.00071716308594
2014-03-10,0,0,0,0,3,10,0,2014,42,42.00486373901367
2014-03-11,0,0,0,0,3,11,1,2014,42,42.00524139404297
2014-03-12,0,0,0,0,3,12,2,2014,53,53.001224517822266
2014-03-13,0,0,1,0,3,13,3,2014,56,55.999542236328125
2014-03-14,0,0,1,1,3,14,4,2014,43,42.99943923950195
2014-03-15,0,0,3,2,3,15,5,2014,70,69.9998550415039
2014-03-16,0,0,3,2,3,16,6,2014,84,83.99658203125
2014-03-17,0,0,2,1,3,17,0,2014,77,77.00077056884766
2014-03-18,0,0,2,1,3,18,1,2014,75,75.0005111694336
2014-03-19,0,0,2,2,3,19,2,2014,63,62.99984359741211
2014-03-20,0,0,2,2,3,20,3,2014,81,80.99812316894531
2014-03-21,0,0,3,3,3,21,4,2014,78,77.99913787841797
2014-03-22,0,0,5,4,3,22,5,2014,69,68.99888610839844
2014-03-23,0,0,4,3,3,23,6,2014,77,76.99922943115234
2014-03-24,0,0,3,3,3,24,0,2014,81,80.99808502197266
2014-03-25,0,0,5,5,3,25,1,2014,72,72.00045776367188
2014-03-26,0,0,5,5,3,26,2,2014,88,87.99742126464844
2014-03-27,0,0,5,4,3,27,3,2014,69,68.99980926513672
2014-03-28,0,0,4,4,3,28,4,2014,62,62.00230026245117
2014-03-29,0,0,5,5,3,29,5,2014,58,58.000022888183594
2014-03-30,0,0,5,5,3,30,6,2014,46,46.00103759765625
2014-03-31,0,0,4,5,3,31,0,2014,53,52.99928665161133
2014-04-01,0,0,4,4,4,1,1,2014,44,44.00042724609375
2014-04-02,0,0,3,2,4,2,2,2014,41,41.000457763671875
2014-04-03,0,0,1,1,4,3,3,2014,57,56.9974365234375
2014-04-04,0,0,1,1,4,4,4,2014,48,47.99894714355469
2014-04-05,0,0,5,4,4,5,5,2014,56,55.99934387207031
2014-04-06,0,0,4,3,4,6,6,2014,45,45.00018310546875
2014-04-07,0,0,1,1,4,7,0,2014,48,48.0
2014-04-08,0,0,1,0,4,8,1,2014,45,45.000343322753906
2014-04-09,0,0,0,0,4,9,2,2014,41,40.99855422973633
2014-04-10,0,0,0,0,4,10,3,2014,45,44.99595642089844
2014-04-11,0,0,1,1,4,11,4,2014,45,45.00094223022461
2014-04-12,0,0,3,2,4,12,5,2014,60,59.99750518798828
2014-04-13,0,0,2,1,4,13,6,2014,56,55.99668884277344
2014-04-14,0,0,0,0,4,14,0,2014,38,38.00016403198242
2014-04-15,0,0,0,0,4,15,1,2014,32,32.00028991699219
2014-04-16,0,0,0,0,4,16,2,2014,44,43.996376037597656
2014-04-17,0,0,0,0,4,17,3,2014,23,22.999618530273438
2014-04-18,0,0,1,0,4,18,4,2014,38,37.99966049194336
2014-04-19,0,0,2,2,4,19,5,2014,52,51.9992790222168
2014-04-20,0,0,2,1,4,20,6,2014,48,47.99909591674805
2014-04-21,0,0,0,0,4,21,0,2014,45,44.99679946899414
2014-04-22,0,0,0,0,4,22,1,2014,39,38.99983215332031
2014-04-23,0,0,0,0,4,23,2,2014,32,32.00190734863281
2014-04-24,0,0,0,0,4,24,3,2014,47,47.00010681152344
2014-04-25,0,0,1,1,4,25,4,2014,47,46.9976692199707
2014-04-26,0,0,4,3,4,26,5,2014,51,51.00012969970703
2014-04-27,0,0,2,2,4,27,6,2014,58,57.99966812133789
2014-04-28,0,0,1,1,4,28,0,2014,54,54.00017547607422
2014-04-29,0,0,2,1,4,29,1,2014,56,56.00029754638672
2014-04-30,0,0,2,1,4,30,2,2014,47,47.00121307373047
2014-05-01,0,0,1,0,5,1,3,2014,47,47.00083541870117
2014-05-02,0,0,0,0,5,2,4,2014,33,32.99993896484375
2014-05-03,0,0,2,1,5,3,5,2014,34,33.99997329711914
2014-05-04,0,0,2,0,5,4,6,2014,37,36.99964904785156
2014-05-05,0,0,1,0,5,5,0,2014,39,39.00153350830078
2014-05-06,0,0,0,0,5,6,1,2014,30,30.002490997314453
2014-05-07,0,0,0,0,5,7,2,2014,28,28.00274658203125
2014-05-08,0,0,0,0,5,8,3,2014,24,23.999969482421875
2014-05-09,0,0,0,0,5,9,4,2014,27,27.00080108642578
2014-05-10,0,0,1,0,5,10,5,2014,41,41.000091552734375
2014-05-11,0,0,0,0,5,11,6,2014,28,28.00090789794922
2014-05-12,0,0,0,0,5,12,0,2014,21,21.0006160736084
2014-05-13,0,0,0,0,5,13,1,2014,18,18.00293731689453
2014-05-14,0,0,0,0,5,14,2,2014,24,24.00169563293457
2014-05-15,0,0,0,0,5,15,3,2014,28,28.000621795654297
2014-05-16,0,0,0,0,5,16,4,2014,19,19.002031326293945
2014-05-17,0,0,1,1,5,17,5,2014,43,43.00031280517578
2014-05-18,0,0,1,0,5,18,6,2014,42,41.99993896484375
2014-05-19,0,0,0,0,5,19,0,2014,27,27.0018253326416
2014-05-20,1,0,0,0,5,20,1,2014,19,19.00067901611328
2014-05-21,0,0,0,0,5,21,2,2014,32,32.00053405761719
2014-05-22,0,0,0,0,5,22,3,2014,29,29.000553131103516
2014-05-23,0,0,1,0,5,23,4,2014,30,30.00077247619629
2014-05-24,0,0,2,1,5,24,5,2014,45,45.0004997253418
2014-05-25,0,0,1,1,5,25,6,2014,35,35.00227737426758
2014-05-26,0,0,1,0,5,26,0,2014,34,34.000003814697266
2014-05-27,0,0,1,0,5,27,1,2014,36,36.00019836425781
2014-05-28,0,0,1,0,5,28,2,2014,37,37.000728607177734
2014-05-29,0,0,1,1,5,29,3,2014,45,45.001800537109375
2014-05-30,0,0,1,1,5,30,4,2014,36,36.004207611083984
2014-05-31,0,0,2,2,5,31,5,2014,49,49.00122833251953
2014-06-01,0,0,1,1,6,1,6,2014,45,44.99899673461914
2014-06-02,0,0,0,0,6,2,0,2014,35,34.99909973144531
2014-06-03,0,0,0,0,6,3,1,2014,24,24.000621795654297
2014-06-04,0,0,0,0,6,4,2,2014,24,23.999670028686523
2014-06-05,0,0,0,0,6,5,3,2014,26,26.0006160736084
2014-06-06,0,0,0,0,6,6,4,2014,34,33.99557876586914
2014-06-07,0,0,2,1,6,7,5,2014,36,36.00053787231445
2014-06-08,0,0,1,0,6,8,6,2014,32,32.00175857543945
2014-06-09,0,0,0,0,6,9,0,2014,27,26.999380111694336
2014-06-10,0,0,0,0,6,10,1,2014,26,25.997934341430664
2014-06-11,0,0,0,0,6,11,2,2014,16,16.000232696533203
2014-06-12,0,0,0,0,6,12,3,2014,16,16.00213623046875
2014-06-13,0,0,0,0,6,13,4,2014,30,29.999893188476562
2014-06-14,1,0,1,1,6,14,5,2014,45,45.000675201416016
2014-06-15,0,0,1,0,6,15,6,2014,40,40.00071716308594
2014-06-16,0,0,0,0,6,16,0,2014,35,35.00004959106445
2014-06-17,0,0,0,0,6,17,1,2014,26,26.00187873840332
2014-06-18,0,0,0,0,6,18,2,2014,22,22.00188636779785
2014-06-19,0,0,0,0,6,19,3,2014,26,25.999103546142578
2014-06-20,0,0,0,0,6,20,4,2014,35,34.99962615966797
2014-06-21,0,0,1,1,6,21,5,2014,48,48.00075149536133
2014-06-22,0,0,2,1,6,22,6,2014,46,46.00043487548828
2014-06-23,0,0,0,0,6,23,0,2014,42,41.99993896484375
2014-06-24,0,0,0,0,6,24,1,2014,34,34.00287628173828
2014-06-25,0,0,0,0,6,25,2,2014,35,35.0016975402832
2014-06-26,0,0,0,0,6,26,3,2014,33,33.000431060791016
2014-06-27,0,0,1,1,6,27,4,2014,48,48.00058364868164
2014-06-28,0,0,2,2,6,28,5,2014,56,56.00060272216797
2014-06-29,0,0,2,0,6,29,6,2014,58,58.00029373168945
2014-06-30,0,0,1,1,6,30,0,2014,52,52.00004959106445
2014-07-01,0,0,1,1,7,1,1,2014,48,47.99757766723633
2014-07-02,0,0,1,0,7,2,2,2014,39,38.999656677246094
2014-07-03,0,0,0,0,7,3,3,2014,26,26.001415252685547
2014-07-04,0,0,0,0,7,4,4,2014,38,37.9978141784668
2014-07-05,0,0,2,1,7,5,5,2014,38,38.00136184692383
2014-07-06,0,0,1,1,7,6,6,2014,46,45.999515533447266
2014-07-07,0,0,0,0,7,7,0,2014,34,34.00129699707031
2014-07-08,0,0,0,0,7,8,1,2014,34,34.001220703125
2014-07-09,0,0,0,0,7,9,2,2014,27,27.00201988220215
2014-07-10,1,0,0,0,7,10,3,2014,30,30.00071907043457
2014-07-11,0,0,0,0,7,11,4,2014,31,30.998903274536133
2014-07-12,0,0,2,0,7,12,5,2014,46,46.00010299682617
2014-07-13,0,0,1,1,7,13,6,2014,47,47.00045394897461
2014-07-14,0,0,0,0,7,14,0,2014,34,34.001197814941406
2014-07-15,0,0,0,0,7,15,1,2014,33,33.00117874145508
2014-07-16,0,0,0,0,7,16,2,2014,34,33.99998092651367
2014-07-17,0,0,0,0,7,17,3,2014,32,32.00010681152344
2014-07-18,0,0,1,0,7,18,4,2014,31,31.00214195251465
2014-07-19,1,0,2,1,7,19,5,2014,41,41.002037048339844
2014-07-20,0,0,2,1,7,20,6,2014,46,46.00185012817383
2014-07-21,0,0,0,0,7,21,0,2014,49,48.99538803100586
2014-07-22,0,0,0,0,7,22,1,2014,39,38.9998893737793
2014-07-23,1,0,0,0,7,23,2,2014,40,39.999996185302734
2014-07-24,0,0,0,0,7,24,3,2014,44,43.99646759033203
2014-07-25,0,0,1,1,7,25,4,2014,34,34.00212097167969
2014-07-26,0,0,3,2,7,26,5,2014,44,44.00037384033203
2014-07-27,0,0,2,2,7,27,6,2014,45,45.0013427734375
2014-07-28,0,0,1,1,7,28,0,2014,45,44.99960708618164
2014-07-29,0,0,1,1,7,29,1,2014,48,48.00027847290039
2014-07-30,0,0,1,1,7,30,2,2014,43,43.000587463378906
2014-07-31,0,0,2,1,7,31,3,2014,42,42.00118637084961
2014-08-01,0,0,1,1,8,1,4,2014,42,42.00081253051758
2014-08-02,0,0,2,1,8,2,5,2014,39,39.00075149536133
2014-08-03,0,0,1,1,8,3,6,2014,43,42.99985885620117
2014-08-04,0,0,0,0,8,4,0,2014,37,37.00185775756836
2014-08-05,0,0,0,0,8,5,1,2014,35,35.00261688232422
2014-08-06,0,0,0,0,8,6,2,2014,26,26.00030517578125
2014-08-07,0,0,0,0,8,7,3,2014,31,30.995479583740234
2014-08-08,0,0,0,0,8,8,4,2014,29,29.00031280517578
2014-08-09,0,0,1,1,8,9,5,2014,44,43.99756622314453
2014-08-10,0,0,1,0,8,10,6,2014,40,40.00010299682617
2014-08-11,0,0,0,0,8,11,0,2014,37,37.00100326538086
2014-08-12,0,1,-1,-1,8,12,1,2014,0,0.00010383129119873047
2014-08-13,0,0,0,0,8,13,2,2014,42,41.9972038269043
2014-08-14,0,0,0,0,8,14,3,2014,36,36.00138473510742
2014-08-15,0,0,0,0,8,15,4,2014,33,33.00334167480469
2014-08-16,0,0,0,0,8,16,5,2014,37,36.99967575073242
2014-08-17,0,0,0,0,8,17,6,2014,36,35.99837112426758
2014-08-18,0,0,0,0,8,18,0,2014,31,31.00067710876465
2014-08-19,0,0,0,0,8,19,1,2014,33,33.000179290771484
2014-08-20,0,0,0,0,8,20,2,2014,29,29.00212287902832
2014-08-21,0,0,0,0,8,21,3,2014,27,27.001663208007812
2014-08-22,0,0,0,0,8,22,4,2014,28,28.004119873046875
2014-08-23,0,0,1,1,8,23,5,2014,43,43.00006103515625
2014-08-24,0,0,1,1,8,24,6,2014,48,48.00084686279297
2014-08-25,0,0,0,0,8,25,0,2014,38,37.99896240234375
2014-08-26,0,0,0,0,8,26,1,2014,48,47.997737884521484
2014-08-27,0,0,0,0,8,27,2,2014,41,41.001949310302734
2014-08-28,0,0,1,1,8,28,3,2014,47,47.00016403198242
2014-08-29,0,0,1,1,8,29,4,2014,53,52.99815368652344
2014-08-30,0,0,2,1,8,30,5,2014,49,49.00102996826172
2014-08-31,0,0,1,1,8,31,6,2014,57,57.00019073486328
2014-09-01,0,0,1,1,9,1,0,2014,45,44.999271392822266
2014-09-02,0,0,0,0,9,2,1,2014,24,24.000362396240234
2014-09-03,0,0,0,0,9,3,2,2014,29,29.001169204711914
2014-09-04,0,0,0,0,9,4,3,2014,27,26.999313354492188
2014-09-05,0,0,1,0,9,5,4,2014,30,30.000307083129883
2014-09-06,0,0,1,1,9,6,5,2014,37,37.00001525878906
2014-09-07,0,0,1,1,9,7,6,2014,36,36.00094985961914
2014-09-08,0,0,0,0,9,8,0,2014,24,24.000619888305664
2014-09-09,0,0,0,0,9,9,1,2014,26,25.999685287475586
2014-09-10,0,0,0,0,9,10,2,2014,36,35.99631881713867
2014-09-11,0,0,0,0,9,11,3,2014,38,37.992252349853516
2014-09-12,0,0,0,0,9,12,4,2014,34,33.99766159057617
2014-09-13,0,0,2,1,9,13,5,2014,39,39.00199508666992
2014-09-14,0,0,2,2,9,14,6,2014,42,42.00178146362305
2014-09-15,0,0,1,0,9,15,0,2014,35,35.00009536743164
2014-09-16,0,0,0,0,9,16,1,2014,38,38.00062561035156
2014-09-17,0,0,0,0,9,17,2,2014,29,28.999969482421875
2014-09-18,0,0,0,0,9,18,3,2014,34,33.998512268066406
2014-09-19,1,0,0,0,9,19,4,2014,33,33.00038528442383
2014-09-20,0,0,2,1,9,20,5,2014,50,50.00138473510742
2014-09-21,0,0,2,2,9,21,6,2014,51,51.001060485839844
2014-09-22,0,0,1,1,9,22,0,2014,47,47.00154113769531
2014-09-23,0,0,1,0,9,23,1,2014,49,49.00035858154297
2014-09-24,0,0,0,0,9,24,2,2014,51,51.00001907348633
2014-09-25,0,0,0,0,9,25,3,2014,48,48.00031661987305
2014-09-26,0,0,1,1,9,26,4,2014,44,44.00200271606445
2014-09-27,0,0,3,2,9,27,5,2014,54,53.99895477294922
2014-09-28,0,0,2,2,9,28,6,2014,57,57.000144958496094
2014-09-29,0,0,1,1,9,29,0,2014,48,48.00103759765625
2014-09-30,1,0,1,1,9,30,1,2014,56,56.00120544433594
2014-10-01,0,0,1,0,10,1,2,2014,41,41.00230407714844
2014-10-02,0,0,1,0,10,2,3,2014,36,36.00118637084961
2014-10-03,0,0,0,0,10,3,4,2014,40,39.99922180175781
2014-10-04,0,0,2,1,10,4,5,2014,57,56.997581481933594
2014-10-05,0,0,1,0,10,5,6,2014,43,43.000370025634766
2014-10-06,0,0,0,0,10,6,0,2014,29,29.000396728515625
2014-10-07,0,0,0,0,10,7,1,2014,29,28.999603271484375
2014-10-08,0,0,0,0,10,8,2,2014,37,36.99588394165039
2014-10-09,0,0,0,0,10,9,3,2014,28,27.999534606933594
2014-10-10,0,0,0,0,10,10,4,2014,39,38.999778747558594
2014-10-11,0,0,2,1,10,11,5,2014,47,46.99953842163086
2014-10-12,1,0,2,2,10,12,6,2014,44,44.000648498535156
2014-10-13,1,0,0,0,10,13,0,2014,28,28.000720977783203
2014-10-14,0,0,0,0,10,14,1,2014,37,36.99885177612305
2014-10-15,0,0,0,0,10,15,2,2014,38,37.99756622314453
2014-10-16,0,0,0,0,10,16,3,2014,36,35.99833297729492
2014-10-17,0,0,0,0,10,17,4,2014,35,34.999366760253906
2014-10-18,0,0,1,1,10,18,5,2014,49,48.99812698364258
2014-10-19,0,0,1,0,10,19,6,2014,41,41.000240325927734
2014-10-20,0,0,1,0,10,20,0,2014,41,40.99966049194336
2014-10-21,0,0,0,0,10,21,1,2014,25,24.999935150146484
2014-10-22,0,0,0,0,10,22,2,2014,33,33.00034713745117
2014-10-23,0,0,0,0,10,23,3,2014,38,38.00136184692383
2014-10-24,0,0,1,0,10,24,4,2014,38,38.000160217285156
2014-10-25,0,0,2,1,10,25,5,2014,41,41.00025177001953
2014-10-26,0,0,2,1,10,26,6,2014,53,53.000484466552734
2014-10-27,0,0,1,1,10,27,0,2014,43,42.99958038330078
2014-10-28,0,0,1,1,10,28,1,2014,35,35.00050735473633
2014-10-29,0,0,1,1,10,29,2,2014,42,42.00007247924805
2014-10-30,0,0,1,1,10,30,3,2014,47,46.999446868896484
2014-10-31,0,0,2,1,10,31,4,2014,53,53.00083923339844
2014-11-01,0,0,2,1,11,1,5,2014,58,57.99702835083008
2014-11-02,0,0,1,1,11,2,6,2014,50,49.99728012084961
2014-11-03,0,0,0,0,11,3,0,2014,41,41.00044250488281
2014-11-04,0,0,0,0,11,4,1,2014,36,35.99980545043945
2014-11-05,0,0,0,0,11,5,2,2014,26,26.000049591064453
2014-11-06,0,0,0,0,11,6,3,2014,24,24.000471115112305
2014-11-07,0,0,0,0,11,7,4,2014,33,32.99720001220703
2014-11-08,0,0,1,1,11,8,5,2014,31,31.000770568847656
2014-11-09,0,0,0,0,11,9,6,2014,25,25.001178741455078
2014-11-10,0,0,0,0,11,10,0,2014,27,26.99916648864746
2014-11-11,0,0,0,0,11,11,1,2014,22,21.99951171875
2014-11-12,0,0,0,0,11,12,2,2014,17,17.002288818359375
2014-11-13,0,0,0,0,11,13,3,2014,20,20.000843048095703
2014-11-14,0,0,0,0,11,14,4,2014,31,30.999130249023438
2014-11-15,0,0,1,1,11,15,5,2014,45,44.99983596801758
2014-11-16,0,0,0,0,11,16,6,2014,33,32.99895477294922
2014-11-17,0,0,0,0,11,17,0,2014,35,34.99922561645508
2014-11-18,0,0,0,0,11,18,1,2014,34,33.99757385253906
2014-11-19,0,0,0,0,11,19,2,2014,40,39.995792388916016
2014-11-20,0,0,0,0,11,20,3,2014,43,42.999576568603516
2014-11-21,0,0,0,0,11,21,4,2014,45,44.99837112426758
2014-11-22,0,0,2,1,11,22,5,2014,46,46.00078582763672
2014-11-23,0,0,2,2,11,23,6,2014,39,39.00029754638672
2014-11-24,0,0,1,0,11,24,0,2014,38,38.00041580200195
2014-11-25,0,0,0,0,11,25,1,2014,44,43.99768829345703
2014-11-26,0,0,0,0,11,26,2,2014,44,43.9976806640625
2014-11-27,0,0,1,0,11,27,3,2014,47,46.99958038330078
2014-11-28,1,0,1,1,11,28,4,2014,53,53.00022888183594
2014-11-29,1,0,2,2,11,29,5,2014,50,50.002201080322266
2014-11-30,1,0,2,1,11,30,6,2014,59,59.0
2014-12-01,1,0,1,1,12,1,0,2014,34,34.001617431640625
2014-12-02,1,0,2,0,12,2,1,2014,36,36.00074005126953
2014-12-03,1,0,0,0,12,3,2,2014,36,35.99696350097656
2014-12-04,1,0,0,0,12,4,3,2014,32,31.999069213867188
2014-12-05,1,0,1,1,12,5,4,2014,31,31.001129150390625
2014-12-06,1,0,2,1,12,6,5,2014,39,39.00067901611328
2014-12-07,1,0,1,0,12,7,6,2014,39,39.00188064575195
2014-12-08,1,0,0,0,12,8,0,2014,34,34.000404357910156
2014-12-09,1,0,0,0,12,9,1,2014,22,22.001737594604492
2014-12-10,1,0,0,0,12,10,2,2014,29,29.001420974731445
2014-12-11,1,0,0,0,12,11,3,2014,25,25.000158309936523
2014-12-12,1,0,1,0,12,12,4,2014,35,35.00155258178711
2014-12-13,1,0,1,1,12,13,5,2014,39,39.00238037109375
